CERT,REPDTE,RCON1545,RCONJ454,RCONJ466,RCONJ467,RCONJ468,RCONJ469,RCONJ470,RCONJ471,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCONJ472,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2015-12-31,387000.0,65301000.0,5311000.0,0.0,0.0,0.0,0.0,0.0,9331000.0,0.0,11809000.0,152897000.0,153828000.0,2809000.0,2809000.0,27047000.0,27047000.0,58166000.0,58166000.0,5459000.0,5381000.0,6341000.0,8817000.0,6124000.0,58140000.0,74823000.0,65503000.0,340000.0,75000.0,111000.0,1279000.0,917000.0,142000.0,489000.0,101000.0,3959000.0,636000.0,,,,,,,,,,,,,SUCCESS
7213,2015-12-31,683000.0,25403000.0,0.0,0.0,0.0,0.0,0.0,0.0,31113000.0,0.0,1927000.0,43309000.0,45895000.0,0.0,8000.0,131028000.0,109296000.0,200000.0,0.0,1633000.0,591000.0,5446000.0,18186000.0,2566000.0,40462000.0,48205000.0,50514000.0,1574000.0,0.0,0.0,2000.0,5260000.0,1072000.0,675000.0,210000.0,7685000.0,330000.0,,,,,,,,,,,,,SUCCESS
3510,2015-12-31,14627000.0,26129000.0,1302000.0,1041000.0,0.0,0.0,0.0,0.0,27169000.0,1353000.0,21281000.0,172040000.0,175026000.0,2119000.0,2119000.0,99577000.0,89603000.0,34393000.0,34393000.0,1202000.0,1202000.0,10695000.0,7419000.0,11712000.0,21591000.0,36282000.0,85688000.0,856000.0,16000.0,14000.0,199000.0,3013000.0,511000.0,411000.0,163000.0,5953000.0,502000.0,,,,,,,,,,,,,SUCCESS
628,2015-12-31,5795000.0,18406000.0,0.0,0.0,0.0,0.0,0.0,0.0,54298000.0,0.0,390000.0,101430000.0,103858000.0,273000.0,273000.0,27319000.0,27242000.0,47588000.0,47587000.0,818000.0,531000.0,16642000.0,0.0,3975000.0,44409000.0,29396000.0,122434000.0,208000.0,0.0,114000.0,657000.0,664000.0,72000.0,246000.0,28000.0,2480000.0,280000.0,,,,,,,,,,,,,SUCCESS
32992,2015-12-31,833000.0,11820000.0,0.0,0.0,0.0,0.0,0.0,0.0,8236000.0,,,9873000.0,,0.0,,,0.0,,0.0,,0.0,,33034000.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,9000.0,,0.0,0.0,1484000.0,11339000.0,8362000.0,0.0,0.0,142000.0,0.0,0.0,9000.0,0.0,SUCCESS
33124,2015-12-31,919000.0,14133000.0,0.0,0.0,0.0,0.0,0.0,0.0,5344000.0,0.0,0.0,10239000.0,10239000.0,48000.0,48000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,1460000.0,5203000.0,28000.0,3893000.0,17962000.0,3414000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,,,,,,,,,,,,,SUCCESS
34221,2015-12-31,70000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2282000.0,,,814000.0,,0.0,,,0.0,,0.0,,0.0,,18192000.0,2000.0,14000.0,,,,,,,0.0,0.0,0.0,0.0,1000.0,,0.0,0.0,0.0,0.0,1596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUCCESS
57565,2015-12-31,65270.0,3422493.0,0.0,0.0,0.0,0.0,0.0,0.0,1932699.0,,,6084041.0,,4059.0,,,208264.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,1929.0,396.0,203.0,255.0,2278.0,,0.0,0.0,0.0,241054.0,584535.0,0.0,0.0,0.0,1135.0,0.0,0.0,100.0,SUCCESS
