CERT,REPDTE,RCON1545,RCONJ454,RCONJ466,RCONJ467,RCONJ468,RCONJ469,RCONJ470,RCONJ471,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCONJ472,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2016-12-31,413000.0,75153000.0,769000.0,0.0,0.0,0.0,0.0,0.0,11529000.0,0.0,18776000.0,164634000.0,165770000.0,2767000.0,2767000.0,29568000.0,29568000.0,60487000.0,60487000.0,5343000.0,5271000.0,8028000.0,14709000.0,4702000.0,57000000.0,78820000.0,65641000.0,371000.0,108000.0,97000.0,1504000.0,1016000.0,162000.0,531000.0,96000.0,4745000.0,1220000.0,,,,,,,,,,,,,SUCCESS
7213,2016-12-31,1145000.0,27869000.0,0.0,0.0,0.0,0.0,0.0,0.0,31426000.0,0.0,1530000.0,46537000.0,48232000.0,16000.0,26000.0,146125000.0,126086000.0,119000.0,0.0,1181000.0,304000.0,5164000.0,24535000.0,1999000.0,43757000.0,44164000.0,49217000.0,1631000.0,0.0,0.0,1000.0,5392000.0,1033000.0,673000.0,172000.0,7411000.0,431000.0,,,,,,,,,,,,,SUCCESS
3510,2016-12-31,18699000.0,29476000.0,1378000.0,1005000.0,0.0,0.0,0.0,0.0,24946000.0,1873000.0,22169000.0,188014000.0,191316000.0,1981000.0,1981000.0,92273000.0,92273000.0,39813000.0,39813000.0,670000.0,670000.0,10361000.0,7230000.0,10657000.0,27189000.0,32690000.0,79798000.0,813000.0,20000.0,15000.0,270000.0,2929000.0,485000.0,380000.0,130000.0,5367000.0,531000.0,,,,,,,,,,,,,SUCCESS
628,2016-12-31,5916000.0,23066000.0,0.0,0.0,0.0,0.0,0.0,0.0,56720000.0,0.0,290000.0,116572000.0,117912582.0,237000.0,237000.0,31791000.0,31686000.0,50271000.0,50271000.0,570430.0,506000.0,12698000.0,280000.0,3423000.0,39527000.0,26626000.0,117975000.0,288000.0,0.0,115000.0,671000.0,874000.0,85000.0,194000.0,24000.0,2867000.0,484000.0,,,,,,,,,,,,,SUCCESS
32992,2016-12-31,701000.0,12540000.0,0.0,0.0,0.0,0.0,0.0,0.0,7479000.0,,,7951000.0,,0.0,,,0.0,,0.0,,0.0,,41000.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,66000.0,,0.0,0.0,509000.0,10741000.0,6369000.0,0.0,0.0,271000.0,0.0,0.0,65000.0,0.0,SUCCESS
33124,2016-12-31,810000.0,13731000.0,0.0,0.0,0.0,0.0,0.0,0.0,4262000.0,0.0,0.0,10703000.0,10703000.0,55000.0,55000.0,0.0,0.0,0.0,0.0,40000.0,40000.0,1877000.0,5623000.0,545000.0,5010000.0,17528000.0,1768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,24000.0,,,,,,,,,,,,,SUCCESS
34221,2016-12-31,90000.0,1774000.0,0.0,0.0,0.0,0.0,0.0,0.0,4594000.0,,,1479000.0,,0.0,,,0.0,,0.0,,0.0,,143000.0,1000.0,46000.0,,,,,,,0.0,0.0,0.0,0.0,1000.0,,0.0,0.0,83000.0,1349000.0,2719000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUCCESS
57565,2016-12-31,100632.0,153016.0,0.0,0.0,0.0,0.0,0.0,0.0,2431508.0,,,5652512.0,,4084.0,,,223030.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,,,1722.0,472.0,0.0,1.0,1722.0,,0.0,0.0,0.0,181294.0,581986.0,0.0,0.0,0.0,1576.0,0.0,0.0,1434.0,SUCCESS
