CERT,REPDTE,RCON1545,RCONJ454,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2018-06-30,1277000.0,85778000.0,9178000.0,0.0,19200000.0,169394000.0,170307000.0,2617000.0,2617000.0,36685000.0,36685000.0,47255000.0,47255000.0,4084000.0,4035000.0,14357000.0,4130000.0,60440000.0,96257000.0,63522000.0,428000.0,103000.0,115000.0,1235000.0,809000.0,154000.0,254000.0,46000.0,2166000.0,256000.0,,,,,,,,,,,,,SUCCESS
7213,2018-06-30,1456000.0,34325000.0,28940000.0,0.0,1389000.0,54640000.0,57268000.0,96000.0,171000.0,148113000.0,128941000.0,45000.0,0.0,705000.0,143000.0,7522000.0,3514000.0,30488000.0,43170000.0,59167000.0,1566000.0,0.0,0.0,1000.0,3191000.0,514000.0,336000.0,82000.0,3972000.0,152000.0,,,,,,,,,,,,,SUCCESS
3510,2018-06-30,19695000.0,33130000.0,25253000.0,2973000.0,21478000.0,200986000.0,202751000.0,1995000.0,1995000.0,95352000.0,95352000.0,37981000.0,37981000.0,532000.0,532000.0,11484000.0,9045000.0,22054000.0,39203000.0,69633000.0,837000.0,25000.0,38000.0,281000.0,1688000.0,248000.0,53000.0,33000.0,2640000.0,256000.0,,,,,,,,,,,,,SUCCESS
628,2018-06-30,8615000.0,29001000.0,66773000.0,0.0,235000.0,125576000.0,127580000.0,184000.0,184000.0,38446000.0,38412000.0,48251000.0,48251000.0,520000.0,508000.0,15680000.0,2709000.0,39830000.0,28125000.0,159233000.0,343000.0,0.0,111000.0,422000.0,702000.0,69000.0,6000.0,5000.0,1507000.0,186000.0,,,,,,,,,,,,,SUCCESS
32992,2018-06-30,1484000.0,18972000.0,6968000.0,0.0,0.0,6145000.0,6145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144000.0,0.0,0.0,14660000.0,4104000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,SUCCESS
33124,2018-06-30,867000.0,24941000.0,4513000.0,0.0,0.0,11594000.0,11594000.0,14000.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,2534000.0,2381000.0,6504000.0,27295000.0,2741000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,88000.0,28000.0,,,,,,,,,,,,,SUCCESS
34221,2018-06-30,278000.0,3992000.0,6866000.0,,,2881000.0,,0.0,,,0.0,,0.0,,0.0,,0.0,11000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,131000.0,2943000.0,3982000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUCCESS
57565,2018-06-30,29347.0,54519.0,2830253.0,,,5797831.0,,4104.0,,,237678.0,,0.0,,0.0,,0.0,0.0,,,,,,,1449.0,134.0,0.0,0.0,1806.0,,0.0,0.0,0.0,264054.0,1302665.0,0.0,0.0,0.0,1083.0,0.0,301.0,0.0,SUCCESS
