CERT,REPDTE,RCON1545,RCONJ454,RCONJ466,RCONJ467,RCONJ468,RCONJ469,RCONJ470,RCONJ471,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2020-12-31,1732000.0,106282000.0,153000.0,0.0,0.0,0.0,0.0,0.0,5887000.0,0.0,16289000.0,144452000.0,145849000.0,1798000.0,1798000.0,36664000.0,36664000.0,48187000.0,48187000.0,3656000.0,3590000.0,15899000.0,21813000.0,114241000.0,287534000.0,334762000.0,36663000.0,60141000.0,855154000.0,388000.0,3123000.0,1966000.0,6800000.0,4081000.0,1862000.0,0.0,18220000.0,11000.0,14000.0,17000.0,4975000.0,18027000.0,96243000.0,61115000.0,432000.0,65000.0,202000.0,780000.0,1504000.0,365000.0,318000.0,89000.0,4337000.0,1098000.0,,,,,,,,,,,,,SUCCESS
7213,2020-12-31,927000.0,53914000.0,0.0,0.0,0.0,0.0,0.0,0.0,25340000.0,0.0,644000.0,54411000.0,56891000.0,66000.0,69000.0,142198000.0,123962000.0,5000.0,0.0,452000.0,28000.0,5877000.0,6607000.0,20655000.0,139619000.0,307145000.0,142196000.0,22437000.0,638659000.0,41000.0,265000.0,1330000.0,4362000.0,15391000.0,734000.0,0.0,22123000.0,47000.0,3000.0,0.0,6594000.0,17828000.0,47381000.0,70075000.0,1422000.0,0.0,0.0,0.0,6352000.0,1187000.0,518000.0,149000.0,8224000.0,576000.0,,,,,,,,,,,,,SUCCESS
3510,2020-12-31,12924000.0,40143000.0,967000.0,820000.0,0.0,0.0,0.0,0.0,29527000.0,4886000.0,16689000.0,227665000.0,230834000.0,1847000.0,1847000.0,78708000.0,78708000.0,33061000.0,33061000.0,623000.0,623000.0,11704000.0,7588000.0,52776000.0,249862000.0,436948000.0,78708000.0,88358000.0,914240000.0,295000.0,1991000.0,837000.0,6443000.0,8420000.0,793000.0,0.0,18779000.0,0.0,30000.0,0.0,9464000.0,15260000.0,42502000.0,66915000.0,785000.0,25000.0,49000.0,202000.0,2967000.0,618000.0,95000.0,52000.0,5415000.0,1104000.0,,,,,,,,,,,,,SUCCESS
628,2020-12-31,10221000.0,64508000.0,0.0,0.0,0.0,0.0,0.0,0.0,83668000.0,0.0,251000.0,147177000.0,149668000.0,95000.0,100000.0,129662000.0,129662000.0,52361000.0,52361000.0,662000.0,649000.0,19419000.0,5980000.0,94115000.0,225224000.0,464595000.0,128878000.0,52705000.0,971497000.0,266000.0,1379000.0,2050000.0,7706000.0,15930000.0,987000.0,0.0,28318000.0,57000.0,21000.0,0.0,5657000.0,44253000.0,37657000.0,194463000.0,963000.0,0.0,111000.0,316000.0,4585000.0,753000.0,7000.0,2000.0,6836000.0,1091000.0,,,,,,,,,,,,,SUCCESS
32992,2020-12-31,2030000.0,30448000.0,0.0,0.0,0.0,0.0,0.0,0.0,5913000.0,0.0,0.0,7306000.0,7306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236000.0,226000.0,7451000.0,0.0,41333000.0,0.0,8506000.0,57516000.0,4000.0,208000.0,0.0,293000.0,0.0,0.0,0.0,505000.0,0.0,26000.0,0.0,0.0,0.0,21397000.0,6771000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,33000.0,,,,,,,,,,,,,SUCCESS
33124,2020-12-31,1397000.0,33994000.0,0.0,0.0,0.0,0.0,0.0,0.0,6146000.0,0.0,0.0,13542000.0,13542000.0,36000.0,36000.0,4270000.0,4270000.0,0.0,0.0,0.0,0.0,1767000.0,3182000.0,4586000.0,269000.0,57764000.0,4270000.0,7875000.0,77946000.0,32000.0,74000.0,1000.0,1088000.0,573000.0,755000.0,0.0,2523000.0,0.0,0.0,0.0,10075000.0,16457000.0,26541000.0,6334000.0,46000.0,0.0,0.0,0.0,73000.0,1000.0,250000.0,28000.0,722000.0,315000.0,,,,,,,,,,,,,SUCCESS
34221,2020-12-31,1967000.0,4631000.0,0.0,0.0,0.0,0.0,0.0,0.0,13660000.0,0.0,0.0,4441000.0,4441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469000.0,0.0,4922000.0,35270000.0,23474000.0,0.0,17590000.0,81256000.0,0.0,29000.0,59000.0,7000.0,0.0,1000.0,0.0,96000.0,0.0,0.0,0.0,0.0,16000.0,4223000.0,6699000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,3000.0,0.0,,,,,,,,,,,,,SUCCESS
57565,2020-12-31,839022.0,72219.0,0.0,0.0,0.0,0.0,0.0,0.0,3361016.0,,,5814493.0,,719.0,,,225638.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,1894.0,547.0,1042.0,0.0,5693.0,,0.0,0.0,4115655.0,201165.0,2972606.0,91.0,220.0,0.0,799.0,0.0,525.0,0.0,SUCCESS
