CERT,REPDTE,RCON1545,RCONJ454,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2017-09-30,1002000.0,76479000.0,10448000.0,0.0,18711000.0,164676000.0,166384000.0,2843000.0,2843000.0,36249000.0,36249000.0,53619000.0,53619000.0,4286000.0,4259000.0,7337000.0,4255000.0,52906000.0,79769000.0,65857000.0,477000.0,109000.0,126000.0,1404000.0,872000.0,157000.0,412000.0,72000.0,3139000.0,485000.0,,,,,,,,,,,,,SUCCESS
7213,2017-09-30,1360000.0,31253000.0,29885000.0,0.0,1459000.0,48200000.0,50487000.0,79000.0,103000.0,145347000.0,124659000.0,77000.0,0.0,972000.0,283000.0,6279000.0,1841000.0,39737000.0,39721000.0,54481000.0,1732000.0,0.0,0.0,1000.0,4346000.0,720000.0,411000.0,117000.0,5519000.0,281000.0,,,,,,,,,,,,,SUCCESS
3510,2017-09-30,20004000.0,31455000.0,26013000.0,2259000.0,21437000.0,199077000.0,202729000.0,1970000.0,1970000.0,92598000.0,92598000.0,40694000.0,40694000.0,567000.0,567000.0,11119000.0,9695000.0,20030000.0,33380000.0,58246000.0,847000.0,23000.0,33000.0,298000.0,2301000.0,368000.0,111000.0,101000.0,3969000.0,421000.0,,,,,,,,,,,,,SUCCESS
628,2017-09-30,8094000.0,28099000.0,57911000.0,0.0,194000.0,119697000.0,121693000.0,196000.0,196000.0,33522000.0,33409000.0,49469000.0,49469000.0,597000.0,583000.0,13845000.0,3160000.0,39015000.0,25958000.0,148480000.0,347000.0,0.0,137000.0,512000.0,831000.0,77000.0,515000.0,11000.0,2545000.0,234000.0,,,,,,,,,,,,,SUCCESS
32992,2017-09-30,848000.0,15495000.0,7226000.0,,,6791000.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,276000.0,14744000.0,4354000.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,SUCCESS
33124,2017-09-30,854000.0,18638000.0,4005000.0,0.0,0.0,10756000.0,10756000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,1397000.0,1033000.0,4335000.0,20382000.0,1789000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,22000.0,4000.0,,,,,,,,,,,,,SUCCESS
34221,2017-09-30,246000.0,3061000.0,5740000.0,,,2049000.0,,0.0,,,0.0,,0.0,,0.0,,0.0,10000.0,,,,,,,0.0,0.0,0.0,0.0,1000.0,,0.0,0.0,135000.0,2671000.0,3358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUCCESS
57565,2017-09-30,30988.0,104713.0,2754139.0,,,5548617.0,,4096.0,,,216064.0,,0.0,,0.0,,0.0,0.0,,,,,,,1625.0,362.0,0.0,6.0,2039.0,,0.0,0.0,0.0,248283.0,802896.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,SUCCESS
