CERT,REPDTE,RCON1545,RCONJ454,RCONJ466,RCONJ467,RCONJ468,RCONJ469,RCONJ470,RCONJ471,RCONJ451,RCFDF162,RCFDF163,RCON1763,RCFD1763,RCON1420,RCFD1420,RCFDB538,RCONB538,RCFDK137,RCONK137,RCFD1590,RCON1590,RCFD2746,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCONJ473,RCONJ474,RCFDJ458,RCFDJ459,RCFDB575,RCFDK214,RCFDK215,RCFDK213,RIADB514,RIADB515,RIADK205,RIADK206,RIAD4635,RIAD4645,RCONF162,RCONF163,RCON2746,RCONJ458,RCONJ459,RCON1606,RCON1607,RCON1608,RCONB575,RCONK213,RIAD4638,RIAD4608,FFIEC_PATCH_STATUS
3511,2022-12-31,3516000.0,139390000.0,151000.0,0.0,0.0,0.0,0.0,0.0,9333000.0,0.0,14787000.0,170466000.0,171759000.0,1031000.0,1031000.0,46293000.0,46293000.0,53669000.0,53669000.0,3854000.0,3735000.0,21017000.0,23578000.0,124488000.0,250842000.0,405546000.0,46293000.0,62754000.0,913501000.0,501000.0,1646000.0,963000.0,4165000.0,3567000.0,1990000.0,0.0,12832000.0,16000.0,13000.0,45000.0,5731000.0,15451000.0,144037000.0,45351000.0,484000.0,111000.0,153000.0,1310000.0,1196000.0,345000.0,165000.0,70000.0,2829000.0,212000.0,,,,,,,,,,,,,SUCCESS
7213,2022-12-31,608000.0,53309000.0,0.0,0.0,0.0,0.0,0.0,0.0,31693000.0,0.0,316000.0,49822000.0,52345000.0,59000.0,63000.0,154652000.0,144084000.0,2000.0,0.0,306000.0,98000.0,10794000.0,6843000.0,26360000.0,125297000.0,299016000.0,151773000.0,11337000.0,620626000.0,45000.0,235000.0,509000.0,2803000.0,11506000.0,376000.0,0.0,15474000.0,107000.0,1000.0,0.0,15375000.0,70344000.0,45909000.0,67875000.0,1511000.0,0.0,0.0,0.0,3694000.0,1000000.0,226000.0,75000.0,4505000.0,175000.0,,,,,,,,,,,,,SUCCESS
3510,2022-12-31,7491000.0,63200000.0,615000.0,692000.0,0.0,0.0,0.0,0.0,49851000.0,4906000.0,13705000.0,250326000.0,254829000.0,2275000.0,2275000.0,93420000.0,93420000.0,38406000.0,38406000.0,3096000.0,2793000.0,21293000.0,9421000.0,60344000.0,242684000.0,521048000.0,93421000.0,103217000.0,1030135000.0,82000.0,1110000.0,421000.0,4221000.0,6136000.0,681000.0,0.0,12651000.0,0.0,30000.0,0.0,8130000.0,17858000.0,64072000.0,63553000.0,788000.0,0.0,62000.0,202000.0,1986000.0,651000.0,50000.0,43000.0,3415000.0,351000.0,,,,,,,,,,,,,SUCCESS
628,2022-12-31,14475000.0,89932000.0,0.0,0.0,0.0,0.0,0.0,0.0,97006000.0,0.0,118000.0,148122000.0,150634000.0,23000.0,27000.0,164730000.0,164730000.0,57460000.0,57460000.0,867000.0,854000.0,17374000.0,6202000.0,100686000.0,237548000.0,531549000.0,164729000.0,57570000.0,1098284000.0,69000.0,1431000.0,1085000.0,6247000.0,10202000.0,680000.0,0.0,19714000.0,51000.0,16000.0,0.0,6706000.0,75989000.0,60101000.0,181104000.0,1269000.0,0.0,103000.0,573000.0,2869000.0,749000.0,7000.0,14000.0,4292000.0,522000.0,,,,,,,,,,,,,SUCCESS
32992,2022-12-31,1472000.0,42511000.0,0.0,0.0,0.0,0.0,0.0,0.0,6739000.0,0.0,0.0,4409000.0,4409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0,322000.0,8035000.0,0.0,58995000.0,0.0,0.0,67352000.0,4000.0,264000.0,0.0,200000.0,0.0,0.0,0.0,468000.0,0.0,34000.0,0.0,0.0,0.0,27845000.0,6424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,,,,,,,,,,,,,SUCCESS
33124,2022-12-31,1194000.0,60367000.0,0.0,0.0,0.0,0.0,0.0,0.0,9620000.0,0.0,0.0,21246000.0,21265000.0,19000.0,19000.0,15703000.0,15703000.0,24000.0,24000.0,10000.0,10000.0,3180000.0,2988000.0,7741000.0,5244000.0,100215000.0,15703000.0,14445000.0,146336000.0,65000.0,102000.0,42000.0,1053000.0,2142000.0,848000.0,0.0,4252000.0,0.0,0.0,0.0,8025000.0,20080000.0,32543000.0,21413000.0,291000.0,0.0,1000.0,0.0,443000.0,16000.0,112000.0,64000.0,698000.0,83000.0,,,,,,,,,,,,,SUCCESS
34221,2022-12-31,3338000.0,5334000.0,0.0,0.0,0.0,0.0,0.0,0.0,26672000.0,0.0,0.0,4578000.0,4578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551000.0,0.0,6414000.0,54461000.0,65736000.0,0.0,3249000.0,129860000.0,0.0,53000.0,87000.0,13000.0,0.0,3000.0,0.0,156000.0,0.0,0.0,0.0,2000.0,0.0,5325000.0,8727000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,,,,,,,,,,,,,SUCCESS
57565,2022-12-31,1764354.0,4806626.0,0.0,0.0,0.0,0.0,0.0,0.0,3029403.0,,,7333937.0,,0.0,,,271661.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,1081.0,692.0,58.0,1110.0,1736.0,,0.0,0.0,5472729.0,4482835.0,1523213.0,298.0,52.0,0.0,1049.0,0.0,203.0,26.0,SUCCESS
