CERT,REPDTE,RCON1545,RCONJ454,RCONJ473,RCONJ474,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,FFIEC_PATCH_STATUS
17281,2023-03-31,6725069.0,1760348.0,6305008.0,2150271.0,,,,,,,,,,,,,,,,,,,SUCCESS
3511,2023-03-31,2792000.0,138410000.0,10559000.0,18446000.0,24187000.0,122906000.0,249277000.0,403377000.0,45766000.0,61678000.0,907191000.0,575000.0,2012000.0,721000.0,4035000.0,3641000.0,2089000.0,0.0,13073000.0,11000.0,18000.0,37000.0,SUCCESS
7213,2023-03-31,629000.0,57308000.0,21376000.0,59352000.0,6800000.0,27609000.0,127984000.0,292630000.0,146385000.0,10657000.0,612065000.0,40000.0,266000.0,448000.0,2641000.0,11843000.0,381000.0,0.0,15619000.0,90000.0,1000.0,0.0,SUCCESS
3510,2023-03-31,6293000.0,66935000.0,11099000.0,35131000.0,9679000.0,63373000.0,241432000.0,523601000.0,92469000.0,101582000.0,1032136000.0,75000.0,1178000.0,415000.0,3869000.0,6220000.0,738000.0,0.0,12495000.0,0.0,30000.0,0.0,SUCCESS
628,2023-03-31,13555000.0,93436000.0,22928000.0,94092000.0,6725000.0,100606000.0,236118000.0,534810000.0,158151000.0,58556000.0,1094966000.0,132000.0,1454000.0,674000.0,6687000.0,10394000.0,678000.0,0.0,20019000.0,34000.0,27000.0,0.0,SUCCESS
32992,2023-03-31,1466000.0,43736000.0,0.0,0.0,294000.0,8149000.0,0.0,60559000.0,0.0,0.0,69002000.0,3000.0,325000.0,0.0,201000.0,0.0,0.0,0.0,529000.0,0.0,30000.0,0.0,SUCCESS
33124,2023-03-31,1155000.0,61004000.0,8261000.0,18201000.0,2662000.0,8198000.0,5477000.0,100650000.0,15444000.0,10797000.0,143228000.0,42000.0,192000.0,48000.0,1048000.0,2103000.0,376000.0,0.0,3809000.0,0.0,0.0,0.0,SUCCESS
34221,2023-03-31,3185000.0,5081000.0,2000.0,0.0,0.0,6615000.0,55400000.0,63756000.0,0.0,2927000.0,128698000.0,0.0,63000.0,113000.0,17000.0,0.0,4000.0,0.0,197000.0,0.0,0.0,0.0,SUCCESS
57565,2023-03-31,1615625.0,5407172.0,0.0,0.0,1026.0,2102225.0,28006277.0,15713523.0,258357.0,41823660.0,87905068.0,3.0,13777.0,97095.0,8713.0,1606.0,11393.0,0.0,132587.0,0.0,0.0,0.0,SUCCESS
