CERT,REPDTE,RCON1545,RCONJ454,RCONJ473,RCONJ474,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,FFIEC_PATCH_STATUS
17281,2021-03-31,3818177.0,3295475.0,134216.0,745996.0,,,,,,,,,,,,,,,,,,,SUCCESS
3511,2021-03-31,1928000.0,110203000.0,4539000.0,14978000.0,21536000.0,113535000.0,258497000.0,336427000.0,34246000.0,60650000.0,824891000.0,349000.0,3136000.0,1392000.0,6086000.0,4082000.0,1649000.0,0.0,16694000.0,17000.0,21000.0,50000.0,SUCCESS
7213,2021-03-31,948000.0,55506000.0,6275000.0,13308000.0,6836000.0,20446000.0,137108000.0,311740000.0,131884000.0,21501000.0,629515000.0,28000.0,283000.0,1028000.0,3183000.0,13985000.0,669000.0,0.0,19176000.0,49000.0,3000.0,0.0,SUCCESS
3510,2021-03-31,14988000.0,43215000.0,8677000.0,14457000.0,7689000.0,51074000.0,234766000.0,430134000.0,72786000.0,88608000.0,885057000.0,197000.0,1951000.0,688000.0,5372000.0,7278000.0,667000.0,0.0,16153000.0,0.0,31000.0,0.0,SUCCESS
628,2021-03-31,12033000.0,65178000.0,4994000.0,49413000.0,6106000.0,92540000.0,219120000.0,474729000.0,117005000.0,55149000.0,964649000.0,264000.0,1401000.0,1424000.0,6231000.0,12829000.0,844000.0,0.0,22993000.0,54000.0,40000.0,0.0,SUCCESS
32992,2021-03-31,2102000.0,33304000.0,0.0,0.0,258000.0,7221000.0,0.0,36983000.0,0.0,8733000.0,53195000.0,3000.0,202000.0,0.0,276000.0,0.0,0.0,0.0,481000.0,0.0,24000.0,0.0,SUCCESS
33124,2021-03-31,1790000.0,38028000.0,8276000.0,16081000.0,3479000.0,4550000.0,444000.0,60657000.0,4376000.0,8173000.0,81679000.0,31000.0,62000.0,10000.0,944000.0,537000.0,612000.0,0.0,2196000.0,0.0,0.0,0.0,SUCCESS
34221,2021-03-31,2314000.0,5296000.0,0.0,16000.0,0.0,4919000.0,36843000.0,25658000.0,0.0,20041000.0,87461000.0,0.0,31000.0,53000.0,5000.0,0.0,2000.0,0.0,91000.0,0.0,0.0,0.0,SUCCESS
57565,2021-03-31,1334680.0,61532.0,0.0,0.0,,,,,,,,,,,,,,,,,,,SUCCESS
