CERT,REPDTE,RCON1545,RCONJ454,RCONJ473,RCONJ474,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,FFIEC_PATCH_STATUS
17281,2022-03-31,5897095.0,2422914.0,116021.0,580856.0,,,,,,,,,,,,,,,,,,,SUCCESS
3511,2022-03-31,5246000.0,127718000.0,3490000.0,14329000.0,20621000.0,121943000.0,240210000.0,381302000.0,38639000.0,65417000.0,868132000.0,281000.0,1828000.0,782000.0,3860000.0,3094000.0,1510000.0,0.0,11355000.0,15000.0,15000.0,43000.0,SUCCESS
7213,2022-03-31,638000.0,61405000.0,5324000.0,14267000.0,7274000.0,19070000.0,123966000.0,328180000.0,130775000.0,14708000.0,623973000.0,15000.0,147000.0,622000.0,2615000.0,10159000.0,383000.0,0.0,13941000.0,72000.0,3000.0,0.0,SUCCESS
3510,2022-03-31,6782000.0,57411000.0,4325000.0,17547000.0,7493000.0,55040000.0,238069000.0,493671000.0,79356000.0,102540000.0,976169000.0,90000.0,1128000.0,468000.0,4145000.0,5684000.0,558000.0,0.0,12073000.0,0.0,37000.0,0.0,SUCCESS
628,2022-03-31,14257000.0,86898000.0,3956000.0,56419000.0,5091000.0,95582000.0,227944000.0,503185000.0,134717000.0,60552000.0,1027071000.0,91000.0,1092000.0,963000.0,4978000.0,9392000.0,672000.0,0.0,17188000.0,32000.0,6000.0,0.0,SUCCESS
32992,2022-03-31,2164000.0,35403000.0,0.0,0.0,337000.0,8069000.0,0.0,53141000.0,0.0,0.0,61547000.0,4000.0,198000.0,0.0,205000.0,0.0,0.0,0.0,407000.0,0.0,30000.0,0.0,SUCCESS
33124,2022-03-31,1594000.0,51995000.0,7361000.0,36941000.0,3227000.0,7634000.0,3405000.0,87088000.0,10472000.0,11651000.0,123477000.0,61000.0,104000.0,41000.0,938000.0,1232000.0,592000.0,0.0,2968000.0,0.0,0.0,0.0,SUCCESS
34221,2022-03-31,3366000.0,5661000.0,2000.0,0.0,0.0,5512000.0,47236000.0,63055000.0,0.0,3428000.0,119231000.0,0.0,31000.0,71000.0,5000.0,0.0,3000.0,0.0,110000.0,0.0,0.0,0.0,SUCCESS
57565,2022-03-31,1796899.0,50077.0,0.0,0.0,,,,,,,,,,,,,,,,,,,SUCCESS
