CERT,REPDTE,RCON1545,RCONJ454,RCONJ466,RCONJ467,RCONJ468,RCONJ469,RCONJ470,RCONJ471,RCONJ473,RCONJ474,RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,FFIEC_PATCH_STATUS
17281,2021-12-31,5434430.0,2816692.0,0.0,0.0,0.0,0.0,0.0,0.0,124359.0,597258.0,,,,,,,,,,,,,,,,,,,SUCCESS
3511,2021-12-31,2945000.0,128327000.0,175000.0,0.0,0.0,0.0,0.0,0.0,3697000.0,13772000.0,20109000.0,120190000.0,240523000.0,366358000.0,38453000.0,65141000.0,850774000.0,323000.0,2050000.0,1100000.0,4134000.0,3290000.0,1421000.0,0.0,12318000.0,15000.0,15000.0,59000.0,SUCCESS
7213,2021-12-31,648000.0,64698000.0,0.0,0.0,0.0,0.0,0.0,0.0,5322000.0,12377000.0,7051000.0,18473000.0,131516000.0,315358000.0,141153000.0,19249000.0,632800000.0,14000.0,154000.0,675000.0,2255000.0,11124000.0,674000.0,0.0,14896000.0,66000.0,4000.0,0.0,SUCCESS
3510,2021-12-31,9991000.0,61043000.0,892000.0,688000.0,0.0,0.0,0.0,0.0,4522000.0,16932000.0,7742000.0,55266000.0,237172000.0,474706000.0,81438000.0,100475000.0,956799000.0,106000.0,1186000.0,560000.0,4041000.0,5907000.0,568000.0,0.0,12368000.0,0.0,36000.0,0.0,SUCCESS
628,2021-12-31,14121000.0,93998000.0,0.0,0.0,0.0,0.0,0.0,0.0,4101000.0,52592000.0,5371000.0,93748000.0,224742000.0,495418000.0,137951000.0,60720000.0,1017950000.0,182000.0,1044000.0,818000.0,4316000.0,9332000.0,686000.0,0.0,16378000.0,32000.0,6000.0,0.0,SUCCESS
32992,2021-12-31,1788000.0,37024000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351000.0,7230000.0,0.0,52908000.0,0.0,0.0,60489000.0,3000.0,205000.0,0.0,192000.0,0.0,0.0,0.0,400000.0,0.0,33000.0,0.0,SUCCESS
33124,2021-12-31,1583000.0,50857000.0,0.0,0.0,0.0,0.0,0.0,0.0,7546000.0,29979000.0,3591000.0,6988000.0,2757000.0,83746000.0,8212000.0,10494000.0,115788000.0,46000.0,89000.0,36000.0,830000.0,948000.0,532000.0,0.0,2481000.0,0.0,0.0,0.0,SUCCESS
34221,2021-12-31,3352000.0,5886000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150000.0,44251000.0,59388000.0,0.0,1069000.0,109858000.0,0.0,31000.0,59000.0,5000.0,0.0,2000.0,0.0,97000.0,0.0,0.0,0.0,SUCCESS
57565,2021-12-31,1710511.0,49816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,SUCCESS
